date,year,month,district,mandal,fps_id,commodity,beneficiary_count,demand_kg,stock_allocated_kg,stock_utilized_kg,stock_remaining_kg,price_per_kg_rs,warehouse
2022-06-01,2022,6,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1008,136,142,97.0,45.0,13,WH-PAL
2022-07-01,2022,7,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1003,4923,4576,3896.0,680.0,1,WH-PAL
2022-07-01,2022,7,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1003,1595,1482,1171.0,311.0,2,WH-PAL
2022-07-01,2022,7,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1003,217,231,173.0,58.0,13,WH-PAL
2022-08-01,2022,8,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,991,4922,4849,4252.0,597.0,1,WH-PAL
2022-08-01,2022,8,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,991,1616,1553,1199.0,354.0,2,WH-PAL
2022-08-01,2022,8,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,991,138,127,90.0,37.0,13,WH-PAL
2022-09-01,2022,9,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,988,4925,4795,3914.0,881.0,1,WH-PAL
2022-09-01,2022,9,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,988,1663,1779,1397.0,382.0,2,WH-PAL
2022-09-01,2022,9,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,988,141,144,101.0,43.0,13,WH-PAL
2022-10-01,2022,10,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1001,5114,4705,4192.0,513.0,1,WH-PAL
2022-10-01,2022,10,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1001,1664,1696,1280.0,416.0,2,WH-PAL
2022-10-01,2022,10,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1001,176,178,138.0,40.0,13,WH-PAL
2022-11-01,2022,11,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,992,5223,5642,5235.0,407.0,1,WH-PAL
2022-11-01,2022,11,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,992,1776,1692,1533.0,159.0,2,WH-PAL
2022-11-01,2022,11,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,992,161,155,131.0,24.0,13,WH-PAL
2022-12-01,2022,12,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1027,5636,6163,6227.0,0.0,1,WH-PAL
2022-12-01,2022,12,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1027,1894,2080,1906.0,174.0,2,WH-PAL
2022-12-01,2022,12,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1027,172,182,138.0,44.0,13,WH-PAL
2023-01-01,2023,1,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,999,5439,5051,4857.0,194.0,1,WH-PAL
2023-01-01,2023,1,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,999,1806,1648,1534.0,114.0,2,WH-PAL
2023-01-01,2023,1,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,999,189,185,140.0,45.0,13,WH-PAL
2023-02-01,2023,2,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1022,5367,5126,4446.0,680.0,1,WH-PAL
2023-02-01,2023,2,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1022,1755,1918,1631.0,287.0,2,WH-PAL
2023-02-01,2023,2,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1022,236,214,169.0,45.0,13,WH-PAL
2023-03-01,2023,3,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1027,5175,5140,4455.0,685.0,1,WH-PAL
2023-03-01,2023,3,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1027,1665,1705,1353.0,352.0,2,WH-PAL
2023-03-01,2023,3,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1027,231,217,147.0,70.0,13,WH-PAL
2023-04-01,2023,4,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1017,4901,4703,3993.0,710.0,1,WH-PAL
2023-04-01,2023,4,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1017,1657,1721,1174.0,547.0,2,WH-PAL
2023-04-01,2023,4,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1017,208,187,152.0,35.0,13,WH-PAL
2023-05-01,2023,5,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1001,4669,5128,4055.0,1073.0,1,WH-PAL
2023-05-01,2023,5,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1001,1545,1485,1188.0,297.0,2,WH-PAL
2023-05-01,2023,5,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1001,215,234,173.0,61.0,13,WH-PAL
2023-06-01,2023,6,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1005,4777,4548,3784.0,764.0,1,WH-PAL
2023-06-01,2023,6,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1005,1554,1628,1260.0,368.0,2,WH-PAL
2023-06-01,2023,6,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1005,136,139,100.0,39.0,13,WH-PAL
2023-07-01,2023,7,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1008,4988,4754,3943.0,811.0,1,WH-PAL
2023-07-01,2023,7,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1008,1630,1527,1308.0,219.0,2,WH-PAL
2023-07-01,2023,7,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1008,223,227,153.0,74.0,13,WH-PAL
2023-08-01,2023,8,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1025,5050,4852,4174.0,678.0,1,WH-PAL
2023-08-01,2023,8,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1025,1671,1741,1413.0,328.0,2,WH-PAL
2023-08-01,2023,8,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1025,193,194,153.0,41.0,13,WH-PAL
2023-09-01,2023,9,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1007,5050,4610,3835.0,775.0,1,WH-PAL
2023-09-01,2023,9,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1007,1650,1723,1391.0,332.0,2,WH-PAL
2023-09-01,2023,9,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1007,708,224,156.0,68.0,13,WH-PAL
2023-10-01,2023,10,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1021,5179,4858,4155.0,703.0,1,WH-PAL
2023-10-01,2023,10,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1021,1687,1600,1436.0,164.0,2,WH-PAL
2023-10-01,2023,10,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1021,170,170,152.0,18.0,13,WH-PAL
2023-11-01,2023,11,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1011,5351,5825,5772.0,53.0,1,WH-PAL
2023-11-01,2023,11,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1011,1733,1899,1739.0,160.0,2,WH-PAL
2023-11-01,2023,11,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1011,176,167,129.0,38.0,13,WH-PAL
2023-12-01,2023,12,Palnadu,Gurazala,FPS-PAL-GUR-03,Rice,1004,5539,5740,4985.0,755.0,1,WH-PAL
2023-12-01,2023,12,Palnadu,Gurazala,FPS-PAL-GUR-03,Wheat,1004,1829,1814,1475.0,339.0,2,WH-PAL
2023-12-01,2023,12,Palnadu,Gurazala,FPS-PAL-GUR-03,Sugar,1004,165,162,122.0,40.0,13,WH-PAL
2021-01-01,2021,1,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1156,6277,6290,6281.0,9.0,1,WH-KRI
2021-01-01,2021,1,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1156,2021,2060,1744.0,316.0,2,WH-KRI
2021-01-01,2021,1,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1156,241,259,203.0,56.0,13,WH-KRI
2021-02-01,2021,2,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1173,6133,6281,6056.0,225.0,1,WH-KRI
2021-02-01,2021,2,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1173,2062,2212,1974.0,238.0,2,WH-KRI
2021-02-01,2021,2,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1173,189,185,153.0,32.0,13,WH-KRI
2021-03-01,2021,3,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1181,5889,6072,5453.0,619.0,1,WH-KRI
2021-03-01,2021,3,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1181,1917,1860,1631.0,229.0,2,WH-KRI
2021-03-01,2021,3,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1181,205,205,158.0,47.0,13,WH-KRI
2021-04-01,2021,4,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1150,5519,5144,4642.0,502.0,1,WH-KRI
2021-04-01,2021,4,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1150,1804,1627,1327.0,300.0,2,WH-KRI
2021-04-01,2021,4,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1150,246,233,180.0,53.0,13,WH-KRI
2021-05-01,2021,5,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1180,5486,5225,4125.0,1100.0,1,WH-KRI
2021-05-01,2021,5,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1180,1823,1783,1320.0,463.0,2,WH-KRI
2021-05-01,2021,5,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1180,214,225,147.0,78.0,13,WH-KRI
2021-06-01,2021,6,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1170,5570,5053,4174.0,879.0,1,WH-KRI
2021-06-01,2021,6,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1170,1826,1900,1569.0,331.0,2,WH-KRI
2021-06-01,2021,6,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1170,246,268,188.0,80.0,13,WH-KRI
2021-07-01,2021,7,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1178,5755,6326,5348.0,978.0,1,WH-KRI
2021-07-01,2021,7,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1178,1867,1933,1599.0,334.0,2,WH-KRI
2021-07-01,2021,7,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1178,243,219,162.0,57.0,13,WH-KRI
2021-08-01,2021,8,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1183,5853,6131,4962.0,1169.0,1,WH-KRI
2021-08-01,2021,8,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1183,1957,1960,1595.0,365.0,2,WH-KRI
2021-08-01,2021,8,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1183,203,207,158.0,49.0,13,WH-KRI
2021-09-01,2021,9,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1156,5808,6245,5901.0,344.0,1,WH-KRI
2021-09-01,2021,9,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1156,1919,1865,1521.0,344.0,2,WH-KRI
2021-09-01,2021,9,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1156,211,203,155.0,48.0,13,WH-KRI
2021-10-01,2021,10,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1143,5829,5766,5464.0,302.0,1,WH-KRI
2021-10-01,2021,10,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1143,1937,2063,1603.0,460.0,2,WH-KRI
2021-10-01,2021,10,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1143,180,177,120.0,57.0,13,WH-KRI
2021-11-01,2021,11,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1154,6123,5721,5219.0,502.0,1,WH-KRI
2021-11-01,2021,11,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1154,1986,1864,1705.0,159.0,2,WH-KRI
2021-11-01,2021,11,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1154,209,211,168.0,43.0,13,WH-KRI
2021-12-01,2021,12,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1154,6369,6902,6751.0,151.0,1,WH-KRI
2021-12-01,2021,12,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1154,2110,2217,2033.0,184.0,2,WH-KRI
2021-12-01,2021,12,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1154,231,233,194.0,39.0,13,WH-KRI
2022-01-01,2022,1,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1181,6395,5824,5503.0,321.0,1,WH-KRI
2022-01-01,2022,1,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1181,2112,2054,1881.0,173.0,2,WH-KRI
2022-01-01,2022,1,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1181,229,210,150.0,60.0,13,WH-KRI
2022-02-01,2022,2,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1189,6207,5997,5881.0,116.0,1,WH-KRI
2022-02-01,2022,2,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1189,2058,2262,1858.0,404.0,2,WH-KRI
2022-02-01,2022,2,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1189,229,220,168.0,52.0,13,WH-KRI
2022-03-01,2022,3,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1182,5946,6043,5650.0,393.0,1,WH-KRI
2022-03-01,2022,3,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1182,1949,1881,1630.0,251.0,2,WH-KRI
2022-03-01,2022,3,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1182,209,202,150.0,52.0,13,WH-KRI
2022-04-01,2022,4,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1156,5513,5852,,,1,WH-KRI
2022-04-01,2022,4,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1156,1867,1974,1493.0,481.0,2,WH-KRI
2022-04-01,2022,4,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1156,199,204,155.0,49.0,13,WH-KRI
2022-05-01,2022,5,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1172,5476,5946,4951.0,995.0,1,WH-KRI
2022-05-01,2022,5,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1172,1791,1955,1446.0,509.0,2,WH-KRI
2022-05-01,2022,5,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1172,199,210,135.0,75.0,13,WH-KRI
2022-06-01,2022,6,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1170,5519,5154,4182.0,972.0,1,WH-KRI
2022-06-01,2022,6,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1170,1834,1983,1394.0,589.0,2,WH-KRI
2022-06-01,2022,6,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1170,244,253,173.0,80.0,13,WH-KRI
2022-07-01,2022,7,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1177,5732,6119,4704.0,1415.0,1,WH-KRI
2022-07-01,2022,7,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1177,1892,1840,1581.0,259.0,2,WH-KRI
2022-07-01,2022,7,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1177,167,165,124.0,41.0,13,WH-KRI
2022-08-01,2022,8,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1168,5792,5997,5639.0,358.0,1,WH-KRI
2022-08-01,2022,8,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1168,1942,2128,1890.0,238.0,2,WH-KRI
2022-08-01,2022,8,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1168,242,239,175.0,64.0,13,WH-KRI
2022-09-01,2022,9,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1188,5971,5825,5073.0,752.0,1,WH-KRI
2022-09-01,2022,9,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1188,1943,1845,1443.0,402.0,2,WH-KRI
2022-09-01,2022,9,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1188,246,239,173.0,66.0,13,WH-KRI
2022-10-01,2022,10,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1179,6037,5905,5293.0,612.0,1,WH-KRI
2022-10-01,2022,10,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1179,2023,2098,1610.0,488.0,2,WH-KRI
2022-10-01,2022,10,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1179,218,209,181.0,28.0,13,WH-KRI
2022-11-01,2022,11,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1189,6326,6724,5824.0,900.0,1,WH-KRI
2022-11-01,2022,11,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1189,2104,1913,1615.0,298.0,2,WH-KRI
2022-11-01,2022,11,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1189,270,287,216.0,71.0,13,WH-KRI
2022-12-01,2022,12,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1200,6606,6107,5904.0,203.0,1,WH-KRI
2022-12-01,2022,12,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1200,2221,2168,1958.0,210.0,2,WH-KRI
2022-12-01,2022,12,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1200,215,226,200.0,26.0,13,WH-KRI
2023-01-01,2023,1,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1193,6466,6461,6483.0,0.0,1,WH-KRI
2023-01-01,2023,1,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1193,2093,2032,1787.0,245.0,2,WH-KRI
2023-01-01,2023,1,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1193,226,220,182.0,38.0,13,WH-KRI
2023-02-01,2023,2,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1206,6291,6287,6242.0,45.0,1,WH-KRI
2023-02-01,2023,2,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1206,2075,2139,,,2,WH-KRI
2023-02-01,2023,2,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1206,238,226,184.0,42.0,13,WH-KRI
2023-03-01,2023,3,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1216,6048,6539,6008.0,531.0,1,WH-KRI
2023-03-01,2023,3,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1216,1981,1870,1522.0,348.0,2,WH-KRI
2023-03-01,2023,3,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1216,206,203,163.0,40.0,13,WH-KRI
2023-04-01,2023,4,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1178,5650,6055,,,1,WH-KRI
2023-04-01,2023,4,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1178,1852,1771,1330.0,441.0,2,WH-KRI
2023-04-01,2023,4,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1178,187,203,148.0,55.0,13,WH-KRI
2023-05-01,2023,5,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1188,5565,5971,5045.0,926.0,1,WH-KRI
2023-05-01,2023,5,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1188,1830,1823,1634.0,189.0,2,WH-KRI
2023-05-01,2023,5,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1188,209,221,154.0,67.0,13,WH-KRI
2023-06-01,2023,6,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1215,5788,5867,4701.0,1166.0,1,WH-KRI
2023-06-01,2023,6,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1215,1888,2002,1530.0,472.0,2,WH-KRI
2023-06-01,2023,6,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1215,249,226,150.0,76.0,13,WH-KRI
2023-07-01,2023,7,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1199,5901,6183,5747.0,436.0,1,WH-KRI
2023-07-01,2023,7,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1199,1943,2021,1833.0,188.0,2,WH-KRI
2023-07-01,2023,7,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1199,227,238,163.0,75.0,13,WH-KRI
2023-08-01,2023,8,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1183,5890,6026,5217.0,809.0,1,WH-KRI
2023-08-01,2023,8,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1183,1918,2039,1626.0,413.0,2,WH-KRI
2023-08-01,2023,8,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1183,214,228,145.0,83.0,13,WH-KRI
2023-09-01,2023,9,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1180,5942,5736,4961.0,775.0,1,WH-KRI
2023-09-01,2023,9,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1180,1989,2105,1607.0,498.0,2,WH-KRI
2023-09-01,2023,9,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1180,247,260,200.0,60.0,13,WH-KRI
2023-10-01,2023,10,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1179,6056,6102,5790.0,312.0,1,WH-KRI
2023-10-01,2023,10,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1179,1985,1831,1521.0,310.0,2,WH-KRI
2023-10-01,2023,10,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1179,241,227,182.0,45.0,13,WH-KRI
2023-11-01,2023,11,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1217,6417,6191,5828.0,363.0,1,WH-KRI
2023-11-01,2023,11,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1217,2098,1893,1772.0,121.0,2,WH-KRI
2023-11-01,2023,11,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1217,251,273,236.0,37.0,13,WH-KRI
2023-12-01,2023,12,Krishna,Machilipatnam,FPS-KRI-MAC-01,Rice,1207,6599,6961,7119.0,0.0,1,WH-KRI
2023-12-01,2023,12,Krishna,Machilipatnam,FPS-KRI-MAC-01,Wheat,1207,2204,2072,1837.0,235.0,2,WH-KRI
2023-12-01,2023,12,Krishna,Machilipatnam,FPS-KRI-MAC-01,Sugar,1207,493,220,195.0,25.0,13,WH-KRI
2021-01-01,2021,1,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1067,5774,5576,5647.0,0.0,1,WH-KRI
2021-01-01,2021,1,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1067,1934,1742,1557.0,185.0,2,WH-KRI
2021-01-01,2021,1,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1067,172,155,140.0,15.0,13,WH-KRI
2021-02-01,2021,2,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1074,5670,5572,5850.0,0.0,1,WH-KRI
2021-02-01,2021,2,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1074,1820,1711,1606.0,105.0,2,WH-KRI
2021-02-01,2021,2,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1074,244,260,209.0,51.0,13,WH-KRI
2021-03-01,2021,3,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1091,5476,5894,5002.0,892.0,1,WH-KRI
2021-03-01,2021,3,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1091,1842,1911,1639.0,272.0,2,WH-KRI
2021-03-01,2021,3,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1091,216,202,160.0,42.0,13,WH-KRI
2021-04-01,2021,4,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1083,5247,5306,4585.0,721.0,1,WH-KRI
2021-04-01,2021,4,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1083,1722,1854,1339.0,515.0,2,WH-KRI
2021-04-01,2021,4,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1083,171,184,128.0,56.0,13,WH-KRI
2021-05-01,2021,5,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1103,5158,5629,4735.0,894.0,1,WH-KRI
2021-05-01,2021,5,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1103,1660,1803,1353.0,450.0,2,WH-KRI
2021-05-01,2021,5,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1103,163,158,,,13,WH-KRI
2021-06-01,2021,6,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1108,5244,5721,4485.0,1236.0,1,WH-KRI
2021-06-01,2021,6,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1108,1768,1810,1318.0,492.0,2,WH-KRI
2021-06-01,2021,6,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1108,232,224,137.0,87.0,13,WH-KRI
2021-07-01,2021,7,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1095,5336,5833,4909.0,924.0,1,WH-KRI
2021-07-01,2021,7,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1095,1758,1609,,,2,WH-KRI
2021-07-01,2021,7,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1095,192,204,145.0,59.0,13,WH-KRI
2021-08-01,2021,8,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1069,5261,5190,4645.0,545.0,1,WH-KRI
2021-08-01,2021,8,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1069,1760,1587,1279.0,308.0,2,WH-KRI
2021-08-01,2021,8,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1069,155,162,121.0,41.0,13,WH-KRI
2021-09-01,2021,9,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1102,5477,5088,4589.0,499.0,1,WH-KRI
2021-09-01,2021,9,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1102,1861,1734,1337.0,397.0,2,WH-KRI
2021-09-01,2021,9,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1102,191,201,149.0,52.0,13,WH-KRI
2021-10-01,2021,10,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1089,5599,5754,5251.0,503.0,1,WH-KRI
2021-10-01,2021,10,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1089,1875,1750,1680.0,70.0,2,WH-KRI
2021-10-01,2021,10,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1089,173,172,128.0,44.0,13,WH-KRI
2021-11-01,2021,11,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1091,5809,5284,4545.0,739.0,1,WH-KRI
2021-11-01,2021,11,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1091,1931,1866,1575.0,291.0,2,WH-KRI
2021-11-01,2021,11,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1091,228,245,199.0,46.0,13,WH-KRI
2021-12-01,2021,12,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1082,5963,5598,5440.0,158.0,1,WH-KRI
2021-12-01,2021,12,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1082,1982,2139,1980.0,159.0,2,WH-KRI
2021-12-01,2021,12,Krishna,Machilipatnam,FPS-KRI-MAC-02,Sugar,1082,196,201,173.0,28.0,13,WH-KRI
2022-01-01,2022,1,Krishna,Machilipatnam,FPS-KRI-MAC-02,Rice,1119,6006,5518,5250.0,268.0,1,WH-KRI
2022-01-01,2022,1,Krishna,Machilipatnam,FPS-KRI-MAC-02,Wheat,1119,1985,2127,1702.0,425.0,2,WH-KRI
